created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue May 16 15:59:38 +0000 2023;1658502475018833920;"Good night❗️";1;141;54;3221;en;1586992742093103104;1658502475018833920;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1658502475018833920
Mon May 15 15:47:09 +0000 2023;1658136946810687490;"Terimakasih sr nya yaaa,seru gaaa❓";2;228;44;3531;in;1586992742093103104;1658136946810687490;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1658136946810687490
Mon May 15 14:01:49 +0000 2023;1658110439899779074;"Yu sr yu";2;115;28;2558;in;1586992742093103104;1658110439899779074;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1658110439899779074
Mon May 15 12:14:24 +0000 2023;1658083405245075458;"Sr yu nanti jam 9";10;278;45;3461;in;1586992742093103104;1658083405245075458;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1658083405245075458
Mon May 15 08:13:34 +0000 2023;1658022796902174720;"Makasih Y";1;109;66;4092;in;1586992742093103104;1658022796902174720;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1658022796902174720
Mon May 15 06:51:40 +0000 2023;1658002189946880000;"Thank u for last night yaa💗 https://t.co/5MUGWepGHN";18;149;281;5819;en;1586992742093103104;1658002189946880000;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1658002189946880000
Mon May 15 06:49:08 +0000 2023;1658001552534274050;"Wedeh vc aku so yaa,maacii yaaa❗️🫶🏻";3;45;28;2468;in;1586992742093103104;1658001552534274050;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1658001552534274050
Sun May 14 02:31:00 +0000 2023;1657574200595578885;"Maafin ya ka adell🫶🏻🫶🏻";10;266;120;6358;in;1586992742093103104;1657574200595578885;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1657574200595578885
Sat May 13 15:30:40 +0000 2023;1657408021272862723;"Maaci ya sr nya💗🫶🏻";3;153;35;3025;in;1586992742093103104;1657408021272862723;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1657408021272862723
Sat May 13 14:08:04 +0000 2023;1657387237322133504;"Ayo sr yok";1;72;24;2883;es;1586992742093103104;1657387237322133504;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1657387237322133504
Sat May 13 10:50:56 +0000 2023;1657337627643899904;"Nanti srnya jam 9 mau?";7;525;46;3982;in;1586992742093103104;1657337627643899904;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1657337627643899904
Sat May 13 03:35:32 +0000 2023;1657228052169113601;"Meroasting diri sendiri 😌☝🏻";2;110;54;3113;in;1586992742093103104;1657228052169113601;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1657228052169113601
Sat May 13 03:31:51 +0000 2023;1657227128457560071;"Kalo gitu bantuin aku mengeluarkan kekuatan Ku ya ka ndoro🙏🏻🙆🏻‍♀️";10;146;89;4231;in;1586992742093103104;1657227128457560071;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1657227128457560071
Fri May 12 15:46:50 +0000 2023;1657049702339350528;"Iya Kaka raisha (kaka yang hampir dewasa) lop u kak";2;88;77;4322;in;1586992742093103104;1657049702339350528;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1657049702339350528
Fri May 12 15:43:49 +0000 2023;1657048944374067200;"Iya deh (kak)";2;25;39;2325;in;1586992742093103104;1657048944374067200;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1657048944374067200
Fri May 12 15:40:54 +0000 2023;1657048209037094913;"Ampun ka ndoro🙏🏻🙏🏻";13;220;103;5442;in;1586992742093103104;1657048209037094913;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1657048209037094913
Fri May 12 14:20:50 +0000 2023;1657028061198417924;"Yang bilang boleh biyung ,cathy a nya ampun biyung,kita ga temenan lagi yah😌";18;221;89;4302;in;1586992742093103104;1657028061198417924;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1657028061198417924
Fri May 12 14:17:48 +0000 2023;1657027299248599040;"Besok sr lagi❓😉";4;249;39;2988;in;1586992742093103104;1657027299248599040;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1657027299248599040
Fri May 12 14:12:52 +0000 2023;1657026057759801344;"Terimakasih ya sr nya seru banget🙏🏻🙂😉😋";0;75;28;2306;in;1586992742093103104;1657026057759801344;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1657026057759801344
Fri May 12 10:04:49 +0000 2023;1656963634055233536;"Sr yuu";1;125;36;2441;in;1586992742093103104;1656963634055233536;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1656963634055233536
Fri May 12 03:52:46 +0000 2023;1656870004351176704;"Showroomnya jam 5 yaa🙆🏻‍♀️";2;184;50;2548;in;1586992742093103104;1656870004351176704;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1656870004351176704
Fri May 12 03:45:50 +0000 2023;1656868257582960641;"Terimakasih ka callie oshi Ku satu”nya🙆🏻‍♀️🙆🏻‍♀️💗💗🫶🏻🫶🏻";5;68;36;2368;in;1586992742093103104;1656868257582960641;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1656868257582960641
Fri May 12 03:45:07 +0000 2023;1656868079106924550;"Ka raisha juga bocil ko🙏🏻🙏🏻🙆🏻‍♀️🙆🏻‍♀️";24;262;95;4404;in;1586992742093103104;1656868079106924550;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1656868079106924550
Thu May 11 15:14:17 +0000 2023;1656679124780613634;"Pap sebelum bobo✌🏻 https://t.co/NahNWghWIL";21;191;280;5885;in;1586992742093103104;1656679124780613634;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1656679124780613634
Thu May 11 13:03:58 +0000 2023;1656646326959099906;"Besok showroom jam brppp yaa❓";2;242;42;3163;in;1586992742093103104;1656646326959099906;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1656646326959099906
Wed May 10 15:33:32 +0000 2023;1656321579104755713;"Wih ntar kalau udah showroom  Ku tunjukin koleksi lato” Ku yah";12;233;55;3441;in;1586992742093103104;1656321579104755713;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1656321579104755713
Wed May 10 15:29:49 +0000 2023;1656320646840991753;"Wedeh showroom 😉";4;103;49;3044;tl;1586992742093103104;1656320646840991753;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1656320646840991753
Tue May 09 08:09:25 +0000 2023;1655847428078305280;"Halo gais";2;197;38;2778;in;1586992742093103104;1655847428078305280;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1655847428078305280
Mon May 08 14:34:53 +0000 2023;1655582044267720704;"Wiiiii";0;38;34;2263;qst;1586992742093103104;1655582044267720704;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1655582044267720704
Mon May 08 12:07:27 +0000 2023;1655544944608833538;"Oshi aku juga ka lulu,intinya ka lulu oshi aku satu”nya😍😍";11;95;49;2754;in;1586992742093103104;1655544944608833538;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1655544944608833538
Mon May 08 12:04:33 +0000 2023;1655544213088661504;"https://t.co/O1CcyzewJI Wedehh";0;21;48;2086;in;1586992742093103104;1655544213088661504;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1655544213088661504
Mon May 08 11:54:35 +0000 2023;1655541704844529664;"Oshi kamu siapa?";26;377;44;3771;in;1586992742093103104;1655541704844529664;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1655541704844529664
Mon May 08 08:11:43 +0000 2023;1655485620163334144;"Iya kaka oniell,kita kan seumuran🙏🏻🙏🏻";3;101;107;4304;in;1586992742093103104;1655485620163334144;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1655485620163334144
Sun May 07 15:38:09 +0000 2023;1655235579502809089;"Terimakasih untuk hari inii,hari ini seruu puolll ini fun experience bangettt,terimakasih banyakkk yaaaa🫶🏻🫶🏻🫶🏻💗💗💗";2;57;68;2457;in;1586992742093103104;1655235579502809089;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1655235579502809089
Sat May 06 07:19:57 +0000 2023;1654747815623671814;"See u besok yaaa🫶🏻 https://t.co/eR5RoGHMiD";9;69;236;4810;in;1586992742093103104;1654747815623671814;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1654747815623671814
Sat May 06 06:09:56 +0000 2023;1654730193712611328;"Ada AKUU💗🫶🏻🖤🤍";2;46;34;2464;in;1586992742093103104;1654730193712611328;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1654730193712611328
Wed May 03 11:31:13 +0000 2023;1653723883525246976;"Aku baru up tik tok nich☝🏻";0;43;22;1916;in;1586992742093103104;1653723883525246976;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1653723883525246976
Wed May 03 11:30:50 +0000 2023;1653723789228908545;"Maaciii yaa tadi seru bangettt🤩🤩🥳🥳";0;13;25;2012;in;1586992742093103104;1653723789228908545;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1653723789228908545
Wed May 03 06:43:32 +0000 2023;1653651486851858432;"🫶🏻🫶🏻 https://t.co/GgwWKjJpWb";15;122;276;5057;qme;1586992742093103104;1653651486851858432;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1653651486851858432
Tue May 02 13:16:28 +0000 2023;1653387984161619970;"Hallloo,hari ini gimana?";1;106;25;2394;in;1586992742093103104;1653387984161619970;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1653387984161619970
Mon May 01 09:01:19 +0000 2023;1652961384253263872;"Thank u for last night yaaa❤️❤️";0;50;39;2470;en;1586992742093103104;1652961384253263872;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1652961384253263872
Mon May 01 08:58:35 +0000 2023;1652960698241277953;"Hihihi,makasih teteh🫶🏻🫶🏻";6;48;73;3993;in;1586992742093103104;1652960698241277953;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1652960698241277953
Mon May 01 08:57:25 +0000 2023;1652960404920999937;"Thank u ka haruka💗💗";0;13;48;2751;und;1586992742093103104;1652960404920999937;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1652960404920999937
Sat Apr 29 07:26:00 +0000 2023;1652212623574966273;"Terimakasih untuk kakak” gen 10 dan temen” gen 11,terimakasih juga untuk kakak” staff yang sudah memberi kepercayaan kepada kamii,Terimakasih 🙏🏻🙏🏻🫶🏻🫶🏻";1;37;67;2180;in;1586992742093103104;1652212623574966273;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1652212623574966273
Sat Apr 29 07:07:24 +0000 2023;1652207941691543557;"❤️❤️ https://t.co/NqfeYvb7LX";17;97;228;4245;qme;1586992742093103104;1652207941691543557;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1652207941691543557
Fri Apr 28 14:47:25 +0000 2023;1651961322870038530;"Gimanaa gais MVnyaaaa,AAAA AKU SENENG BANGET💗💗";5;95;84;3702;in;1586992742093103104;1651961322870038530;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1651961322870038530
Fri Apr 28 06:30:49 +0000 2023;1651836346946945025;"Libur berakhir https://t.co/JADxtsfiSu";9;61;179;3920;in;1586992742093103104;1651836346946945025;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1651836346946945025
Thu Apr 27 14:22:38 +0000 2023;1651592697218732032;"Uwiiiii🫶🏻";0;21;24;1594;und;1586992742093103104;1651592697218732032;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1651592697218732032
Thu Apr 27 14:21:12 +0000 2023;1651592336475066369;"Doakan saya menang ya gais🙏🏻🙏🏻";1;42;21;1711;in;1586992742093103104;1651592336475066369;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1651592336475066369
Wed Apr 26 14:25:00 +0000 2023;1651230902725255172;"Good night 🫶🏻";1;55;30;2008;en;1586992742093103104;1651230902725255172;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1651230902725255172
Tue Apr 25 06:28:58 +0000 2023;1650748720101863425;"Lihat tik tok akuuu dehhh";0;42;17;1933;in;1586992742093103104;1650748720101863425;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1650748720101863425
Tue Apr 25 04:32:10 +0000 2023;1650719323944787968;"Omooo ga sabarr 🫶🏻🫶🏻🫶🏻🫶🏻";0;21;23;1710;es;1586992742093103104;1650719323944787968;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1650719323944787968
Tue Apr 25 00:55:50 +0000 2023;1650664882185072640;"Wah apani";1;25;20;1752;in;1586992742093103104;1650664882185072640;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1650664882185072640
Mon Apr 24 07:23:04 +0000 2023;1650399946523443200;"Liburan kali ini seru banget,liburan kamu gimanaaaa❓ https://t.co/PdSSxzWqTz";9;76;180;3922;in;1586992742093103104;1650399946523443200;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1650399946523443200
Sat Apr 22 04:26:26 +0000 2023;1649630719747178496;"Selamat Hari Raya Idul Fitri 1444 Hijriah  Mohon Maaf Lahir dan Batin 🙏🏻✨";1;35;52;2428;in;1586992742093103104;1649630719747178496;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1649630719747178496
Fri Apr 21 05:06:13 +0000 2023;1649278341336399872;"Liburan kali ini kemana nichh☺️ https://t.co/vPcENeElrT";10;91;183;3691;in;1586992742093103104;1649278341336399872;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1649278341336399872
Thu Apr 20 06:05:20 +0000 2023;1648930831438864386;"Allloo💗 https://t.co/MiA6TiCImn";8;93;181;3721;en;1586992742093103104;1648930831438864386;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1648930831438864386
Mon Apr 17 13:17:00 +0000 2023;1647952300638625793;"Ada sesuatu lho di tik tok ☺️";1;45;25;2041;in;1586992742093103104;1647952300638625793;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1647952300638625793
Fri Apr 14 15:57:36 +0000 2023;1646905552134619139;"https://t.co/RC2LCFxUBq";4;17;53;2454;zxx;1586992742093103104;1646905552134619139;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1646905552134619139
Fri Apr 14 15:53:02 +0000 2023;1646904403897774081;"Thank u buat hariii ini,hari ini seru bangett💗💗🫶🏻🫶🏻 https://t.co/GGjbJWlmWP";5;48;180;2988;in;1586992742093103104;1646904403897774081;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1646904403897774081
Fri Apr 14 11:56:13 +0000 2023;1646844805572616192;"Sekolaahhh yuuu,jangan lupa datang ya orang tua murid";3;32;22;1907;in;1586992742093103104;1646844805572616192;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1646844805572616192
Thu Apr 13 11:09:02 +0000 2023;1646470546044125184;"Mett buka puasaaaaa🫶🏻🫶🏻🫶🏻 https://t.co/aIhEbaqEUH";11;56;172;3234;in;1586992742093103104;1646470546044125184;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1646470546044125184
Wed Apr 12 07:48:00 +0000 2023;1646057565170851840;"🌥🌥 https://t.co/oJgJmk7h2Z";4;25;54;2289;qme;1586992742093103104;1646057565170851840;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1646057565170851840
Tue Apr 11 08:17:25 +0000 2023;1645702580973228032;"Cat cat apa yang lucuu?";13;195;27;2216;in;1586992742093103104;1645702580973228032;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1645702580973228032
Mon Apr 10 07:01:38 +0000 2023;1645321119287906306;"Nextnya jadi emo girl yaaa🖤🤟🏻😎 https://t.co/ZcM37hUES3";11;58;155;3119;in;1586992742093103104;1645321119287906306;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1645321119287906306
Fri Apr 07 08:32:30 +0000 2023;1644256824810696705;"🖤✨ https://t.co/wfCTKVBAqE";6;57;134;3074;qme;1586992742093103104;1644256824810696705;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1644256824810696705
Thu Apr 06 11:30:57 +0000 2023;1643939344825081857;"Mett bukaaa🙇🏻‍♀️ https://t.co/TEooOqEtWc";9;66;169;3341;hu;1586992742093103104;1643939344825081857;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1643939344825081857
Wed Apr 05 14:58:22 +0000 2023;1643629156427608066;"Mettt turuuuu🙆🏻‍♀️💗";1;38;31;1840;lv;1586992742093103104;1643629156427608066;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1643629156427608066
Sun Apr 02 15:30:58 +0000 2023;1642550196830875649;"Thank u for today💗 https://t.co/LkleWjXw1m";8;47;206;3842;en;1586992742093103104;1642550196830875649;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1642550196830875649
Sat Apr 01 15:28:10 +0000 2023;1642187105387581441;"Chelsea👉🏻👈🏻 https://t.co/tWQldXEg27";5;33;152;3090;en;1586992742093103104;1642187105387581441;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1642187105387581441
Sat Apr 01 15:21:17 +0000 2023;1642185371399360512;"Thank u vcnyaa🫶🏻💗 https://t.co/Ne65T2HgNl";7;26;122;2715;en;1586992742093103104;1642185371399360512;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1642185371399360512
Fri Mar 31 08:35:10 +0000 2023;1641720780626223104;"Ga terasa besok udah bulan April ya 🙆🏻‍♀️";0;27;25;1822;in;1586992742093103104;1641720780626223104;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1641720780626223104
Thu Mar 30 09:52:33 +0000 2023;1641377868512100352;"Lucu gaa hasil karya kuu🙆🏻‍♀️ https://t.co/eNuyTxCU5O";1;71;55;2329;in;1586992742093103104;1641377868512100352;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1641377868512100352
Wed Mar 29 06:40:40 +0000 2023;1640967191351918593;"🫶🏻🧚🏻‍♀️ https://t.co/MRyeBFMdWb";10;59;153;3399;qme;1586992742093103104;1640967191351918593;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1640967191351918593
Tue Mar 28 04:22:50 +0000 2023;1640570113937268736;"https://t.co/iK2xsJkoq2";6;34;71;2006;zxx;1586992742093103104;1640570113937268736;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1640570113937268736
Sun Mar 26 05:27:58 +0000 2023;1639861732847009793;"Thank u for last night,with bu guru @F_OllaJKT48 ,bu guru @S_SiscaJKT48 , ka @H_EliJKT48 dan ka @R_AdelJKT48  🫶🏻🫶🏻 https://t.co/ZumzeqAZax";5;45;235;3992;in;1586992742093103104;1639861732847009793;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1639861732847009793
Sat Mar 25 06:20:03 +0000 2023;1639512450625310720;"Sambil nunggu buka puasaa kalian ngapain?";5;102;24;1900;in;1586992742093103104;1639512450625310720;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1639512450625310720
Fri Mar 24 11:09:06 +0000 2023;1639222803202449408;"Selamat berbuka puasa,kalian buka pakai apaaa nihh?☺️";2;39;30;1828;in;1586992742093103104;1639222803202449408;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1639222803202449408
Fri Mar 24 05:42:34 +0000 2023;1639140627802918913;"Ih kok U ga ajak I ke pantai sih,I kan juga pengen ikut U main di pantai Hehehehe👉🏻👈🏻";0;55;29;2023;in;1586992742093103104;1639140627802918913;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1639140627802918913
Wed Mar 22 13:44:43 +0000 2023;1638537191008923648;"Selamat menunaikan ibadah puasa 🙏🏻✨💫,semangat puasanya🙌🏻";1;38;46;1891;in;1586992742093103104;1638537191008923648;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1638537191008923648
Wed Mar 22 10:12:25 +0000 2023;1638483763767418884;"Thank u for last night💗 https://t.co/UoHgGOVnN4";5;29;150;2957;en;1586992742093103104;1638483763767418884;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1638483763767418884
Mon Mar 20 07:36:34 +0000 2023;1637719765547614210;"💗✌🏻 https://t.co/hdJpV0zHUs";8;43;136;2701;qme;1586992742093103104;1637719765547614210;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1637719765547614210
Sat Mar 18 06:27:47 +0000 2023;1636977683237314563;"Saturday 🫶🏻🧚🏻‍♀️ https://t.co/yTg2oy7ZvO";5;30;114;2364;en;1586992742093103104;1636977683237314563;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1636977683237314563
Thu Mar 16 14:47:55 +0000 2023;1636378767261323267;"Thank u zenzanyaa💗";0;15;24;1351;in;1586992742093103104;1636378767261323267;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1636378767261323267
Tue Mar 14 06:18:17 +0000 2023;1635525737460699138;"🧚🏻‍♀️ https://t.co/1922Pe2DuH";4;37;116;2239;qme;1586992742093103104;1635525737460699138;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1635525737460699138
Mon Mar 13 06:29:12 +0000 2023;1635166097728241664;"🫶🏻🫶🏻 https://t.co/ELTWwmgxgl";8;44;123;2349;qme;1586992742093103104;1635166097728241664;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1635166097728241664
Sat Mar 11 02:55:01 +0000 2023;1634387422606917632;"Good morning,weekend ini kamu ngapain 🙌🏻";0;39;16;1260;in;1586992742093103104;1634387422606917632;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1634387422606917632
Fri Mar 10 04:44:40 +0000 2023;1634052629948170240;"Semangat buatt harii inii‼️";1;34;24;1282;in;1586992742093103104;1634052629948170240;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1634052629948170240
Thu Mar 09 07:06:05 +0000 2023;1633725827748876289;"🫶🏻🧚🏻‍♀️ https://t.co/QNjcmjmKmA";6;48;146;2432;qme;1586992742093103104;1633725827748876289;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1633725827748876289
Wed Mar 08 09:33:27 +0000 2023;1633400528330960896;"Happy International Women's Day!💗💗";1;16;38;1472;en;1586992742093103104;1633400528330960896;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1633400528330960896
Wed Mar 08 02:43:08 +0000 2023;1633297269574504448;"See u love💗🫶🏻";1;20;18;1196;en;1586992742093103104;1633297269574504448;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1633297269574504448
Tue Mar 07 07:27:39 +0000 2023;1633006481430970368;"aku setor pap ke kamu nih 🫶🏻🧚🏻‍♀️ https://t.co/2sUBVjxry0";12;80;148;2598;in;1586992742093103104;1633006481430970368;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1633006481430970368
Mon Mar 06 07:19:10 +0000 2023;1632641956672335878;"https://t.co/GvZiSLKvQC";0;11;29;1528;zxx;1586992742093103104;1632641956672335878;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1632641956672335878
Sun Mar 05 14:58:32 +0000 2023;1632395172096114689;"Mettt turuuu 😴😴";0;41;25;1574;lv;1586992742093103104;1632395172096114689;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1632395172096114689
Sun Mar 05 09:50:31 +0000 2023;1632317657553985537;"Cece,kiw”😉";1;20;32;1741;ht;1586992742093103104;1632317657553985537;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1632317657553985537
Sat Mar 04 02:37:40 +0000 2023;1631846340534890497;"Mett pagiii,semangatt yaaa untuk hari iniiii🫶🏻🫶🏻 https://t.co/VhsO7SlkF3";5;43;152;2845;in;1586992742093103104;1631846340534890497;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1631846340534890497
Fri Mar 03 06:24:11 +0000 2023;1631540958990053377;"Thank u yaa untuk vc nyaaa kemarinn,sampai ketemu di next vc yaa 🫶🏻🫶🏻 https://t.co/rDecOC0Pi6";6;31;132;2190;in;1586992742093103104;1631540958990053377;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1631540958990053377
Thu Mar 02 06:15:39 +0000 2023;1631176423569502208;"Gaiss jaga kesehatan yaa cuacanya lagii gaa baguss🫶🏻";2;45;29;1389;in;1586992742093103104;1631176423569502208;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1631176423569502208
Wed Mar 01 07:33:52 +0000 2023;1630833719207686144;"Ini pap untuk kamuu🫶🏻🫶🏻 https://t.co/fCbQ2DubIa";11;79;147;2664;in;1586992742093103104;1630833719207686144;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1630833719207686144
Tue Feb 28 07:11:18 +0000 2023;1630465650312507395;"https://t.co/JXbWL8E1TT";3;25;31;1435;zxx;1586992742093103104;1630465650312507395;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1630465650312507395
Mon Feb 27 15:56:25 +0000 2023;1630235411971964928;"Met turu aayang🫶🏻";3;45;29;1441;in;1586992742093103104;1630235411971964928;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1630235411971964928
Mon Feb 27 07:47:07 +0000 2023;1630112275838410752;"Lihatlah diriku yang 10 jam ci😉🫶🏻";12;66;44;1684;in;1586992742093103104;1630112275838410752;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1630112275838410752
Sun Feb 26 10:43:04 +0000 2023;1629794169165332481;"See uu🫶🏻🫶🏻";2;13;28;1241;et;1586992742093103104;1629794169165332481;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1629794169165332481
Sun Feb 26 06:58:41 +0000 2023;1629737700000681985;"Awann a be with u❤️‍🔥🫶🏻";4;46;24;1303;en;1586992742093103104;1629737700000681985;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1629737700000681985
Sun Feb 26 05:46:45 +0000 2023;1629719596231192583;"Awan….awan apa yang bisa bikin aku bahagia?";5;85;20;1479;in;1586992742093103104;1629719596231192583;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1629719596231192583
Sat Feb 25 03:44:22 +0000 2023;1629326409100558336;"Gaiss mau tanya dong,apa yang membuat kalian ingat sama aku?";3;111;26;1642;in;1586992742093103104;1629326409100558336;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1629326409100558336
Fri Feb 24 09:07:36 +0000 2023;1629045365860347904;"🖤🧚🏻‍♂️ https://t.co/YXN5rgUXw1";5;61;131;2545;qme;1586992742093103104;1629045365860347904;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1629045365860347904
Thu Feb 23 13:46:37 +0000 2023;1628753194598932482;"Gaiss kalian sukaa warna apaa,kalo aku suka warna biru,ungu,merah,kuning,hitam,putih ,abu”🫶🏻";0;68;17;1268;in;1586992742093103104;1628753194598932482;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1628753194598932482
Thu Feb 23 06:39:52 +0000 2023;1628645799600205824;"Ayooo,kiw”😉";0;18;22;1370;ht;1586992742093103104;1628645799600205824;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1628645799600205824
Thu Feb 23 06:38:45 +0000 2023;1628645521572364288;"https://t.co/7ClXzDGCpD";8;48;132;2492;zxx;1586992742093103104;1628645521572364288;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1628645521572364288
Wed Feb 22 07:17:50 +0000 2023;1628292968284303361;"Pizzaaaa😋 https://t.co/qfz2mfzVCV";0;46;39;1697;sv;1586992742093103104;1628292968284303361;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1628292968284303361
Tue Feb 21 07:17:20 +0000 2023;1627930456271499269;"🧚🏻‍♂️☁️ https://t.co/JB6X5i8Oyd";1;21;37;1808;qme;1586992742093103104;1627930456271499269;N_CathyJKT48;https://twitter.com/N_CathyJKT48/status/1627930456271499269
